Date,Part_Number,Quantity,Unit_Price,Order_Amount,State
2023-05-31,E8291X,204,413.69,84392.76,Idaho
2024-01-05,D4455Z,609,418.73,255006.57,North Dakota
2024-09-23,B2145Z,369,477.16,176072.04,Florida
2024-09-22,A7903Z,511,454.07,232029.77,New York
2024-10-13,A7649Y,620,317.46,196825.2,Oregon
2024-12-29,C9648X,801,97.72,78273.72,Arizona
2023-12-25,C5664Y,915,326.82,299040.3,Michigan
2024-08-30,D8211X,773,99.88,77207.24,Montana
2024-03-17,D4356Z,954,464.61,443237.94,Illinois
2024-08-21,D2477Z,534,66.73,35633.82,New Jersey
2024-03-27,A7903Z,490,340.75,166967.5,New York
2024-06-13,D4167X,19,10.02,190.38,Nebraska
2024-10-15,C6923Y,913,342.87,313040.31,Maine
2024-11-30,C9277Y,726,26.86,19500.36,North Dakota
2024-11-03,C5664Y,948,94.51,89595.48,Texas
2024-04-12,A2501Z,712,420.42,299339.04,Connecticut
2023-08-19,A7649Y,832,367.47,305735.04,New York
2024-06-18,D4872Y,812,152.13,123529.56,Florida
2024-11-22,A8262Y,693,33.77,23402.61,Nevada
2024-05-09,A3019X,686,341.39,234193.54,Massachusetts
2024-12-30,B2539Y,257,402.15,103352.55,Maryland
2023-06-09,A1335Y,155,86.74,13444.7,Maryland
2024-09-28,D5372X,896,425.92,381624.32,North Dakota
2024-04-03,C9115X,1,449.16,449.16,Missouri
2023-01-20,D4267Y,411,368.77,151564.47,Alabama
2023-10-24,D4872Y,59,13.26,782.34,Illinois
2023-10-28,E5635Z,916,143.72,131647.52,Montana
2024-09-13,E1601Z,464,273.0,126672.0,Nebraska
2024-12-08,C5664Y,354,295.9,104748.6,Michigan
2024-04-23,A6615Z,902,402.0,362604.0,Ohio
2024-05-09,D7678Y,834,82.13,68496.42,Nevada
2024-01-29,C4514Z,987,143.05,141190.35,North Dakota
2023-11-14,A8719Y,488,276.09,134731.92,Louisiana
2023-08-30,A8262Y,255,124.82,31829.1,Colorado
2024-06-15,A2690Z,979,178.25,174506.75,Alaska
2024-05-05,E1490Y,571,260.28,148619.88,Florida
2024-12-26,A3176Y,366,88.01,32211.66,Pennsylvania
2024-11-17,A2740X,334,51.26,17120.84,Utah
2024-02-14,A2501Z,738,129.63,95666.94,Arkansas
2024-10-30,D2477Z,162,371.04,60108.48,Wyoming
2024-09-14,D2477Z,676,270.36,182763.36,Ohio
2023-04-29,E8291X,136,427.64,58159.04,Arkansas
2023-05-21,C4311X,616,44.71,27541.36,Utah
2024-02-07,D4455Z,408,443.98,181143.84,Iowa
2024-03-24,B1505Z,11,327.19,3599.09,Maine
2023-01-03,A6862Z,953,14.85,14152.05,Oklahoma
2023-12-27,D2093Y,812,312.23,253530.76,Wisconsin
2023-09-15,C9115X,116,251.49,29172.84,Arkansas
2024-10-21,B4553Y,967,253.23,244873.41,Washington
2023-06-12,C5387X,428,208.38,89186.64,Oklahoma
2024-04-11,C2671Z,480,371.74,178435.2,Iowa
2024-04-28,A6514X,943,162.32,153067.76,Maryland
2024-09-01,A8500Z,338,67.64,22862.32,Mississippi
2024-07-05,D4747X,545,199.85,108918.25,New Hampshire
2023-08-15,B7052Z,746,171.47,127916.62,Arizona
2024-11-11,C7996X,794,333.06,264449.64,Idaho
2023-08-28,B4553Y,394,230.99,91010.06,Florida
2023-10-22,B4760Z,25,61.87,1546.75,Connecticut
2024-05-25,C7996X,818,215.33,176139.94,Oregon
2023-03-22,D2477Z,86,427.84,36794.24,Illinois
2024-03-06,A6151X,481,152.37,73289.97,North Dakota
2024-07-21,C9115X,845,317.79,268532.55,South Dakota
2023-03-05,D2429Z,242,288.67,69858.14,Washington
2024-02-05,D9236Y,259,359.47,93102.73,Tennessee
2024-11-21,A7649Y,9,419.91,3779.19,Georgia
2024-02-14,D7774Z,669,367.15,245623.35,North Dakota
2023-03-09,D2093Y,105,415.81,43660.05,Arizona
2024-08-31,D5372X,813,399.31,324639.03,Nevada
2023-11-10,B1987Z,283,130.95,37058.85,Wyoming
2023-04-29,A8547Z,537,56.76,30480.12,Kentucky
2024-07-26,E4711Y,119,42.88,5102.72,Wyoming
2024-11-17,B7052Z,869,101.2,87942.8,Arkansas
2024-02-07,D1105Z,630,121.03,76248.9,Alabama
2024-05-04,D7701X,391,443.76,173510.16,North Carolina
2023-04-07,B6001Z,617,458.94,283165.98,New York
2024-01-15,D2093Y,460,467.3,214958.0,South Dakota
2024-01-05,D6304Y,435,283.4,123279.0,New Jersey
2023-03-20,C1391X,948,246.75,233919.0,Georgia
2024-03-13,D8490X,460,73.56,33837.6,Mississippi
2024-02-25,C9555X,666,145.05,96603.3,Maine
2024-10-10,E8474Y,259,295.36,76498.24,Georgia
2023-01-26,D9520Z,456,184.65,84200.4,Illinois
2024-10-10,A5665Z,991,14.01,13883.91,Kentucky
2024-03-11,A7073Y,780,296.78,231488.4,Indiana
2023-08-09,A3993Z,56,354.69,19862.64,Alabama
2023-11-19,A2690Z,772,444.06,342814.32,Michigan
2023-11-22,B6001Z,889,89.63,79681.07,Michigan
2024-06-10,B7052Z,807,12.46,10055.22,Georgia
2023-06-26,A2740X,124,340.87,42267.88,New York
2024-10-11,A7073Y,738,248.59,183459.42,North Dakota
2023-05-25,E3368Y,203,492.05,99886.15,Mississippi
2024-01-14,D5372X,602,86.94,52337.88,Connecticut
2024-04-03,E1490Y,374,43.64,16321.36,Ohio
2024-09-06,C8665X,773,396.85,306765.05,Idaho
2024-03-17,C3068X,705,357.99,252382.95,Alabama
2024-10-23,E1490Y,804,486.79,391379.16,Louisiana
2024-08-18,A8719Y,968,357.38,345943.84,Oregon
2023-10-18,E6371Z,229,143.26,32806.54,Tennessee
2023-11-21,A9602Y,66,42.29,2791.14,Florida
2024-10-25,D9202Z,312,215.19,67139.28,Rhode Island
2024-10-18,A4168Z,984,496.17,488231.28,Louisiana
2023-06-21,C9115X,317,354.71,112443.07,Massachusetts
2024-03-31,C8407Y,292,41.57,12138.44,New York
2024-10-22,D6146Y,388,81.72,31707.36,Colorado
2023-10-19,D7678Y,313,219.44,68684.72,Minnesota
2023-11-13,D4356Z,513,148.93,76401.09,New Hampshire
2023-11-30,D8211X,536,368.54,197537.44,Utah
2023-05-14,E8291X,538,386.1,207721.8,Virginia
2024-07-07,C5387X,384,147.45,56620.8,Colorado
2023-05-03,C2671Z,369,365.47,134858.43,Montana
2024-02-24,D1774X,23,201.13,4625.99,Massachusetts
2024-09-06,C4514Z,288,10.89,3136.32,Louisiana
2023-10-13,C7996X,454,409.14,185749.56,West Virginia
2024-09-14,D9520Z,848,357.2,302905.6,Washington
2023-02-07,A4168Z,954,101.5,96831.0,New York
2023-02-21,A6615Z,532,487.96,259594.72,California
2023-05-04,A8262Y,389,63.13,24557.57,Oklahoma
2024-04-12,A3993Z,117,69.19,8095.23,Missouri
2024-12-27,E5635Z,100,160.95,16095.0,California
2024-04-02,D2093Y,429,14.39,6173.31,Nevada
2023-09-21,A8500Z,785,404.39,317446.15,Texas
2023-07-18,E8474Y,852,33.35,28414.2,Washington
2024-06-08,D7713Z,61,312.58,19067.38,Pennsylvania
2023-05-17,A5665Z,585,44.57,26073.45,Arkansas
2023-02-11,C7787Z,445,189.98,84541.1,Hawaii
2024-01-05,A3176Y,609,237.35,144546.15,Florida
2023-06-21,D7678Y,116,375.39,43545.24,Louisiana
2024-09-28,C9277Y,74,174.83,12937.42,Maryland
2023-12-20,A9602Y,655,85.79,56192.45,Arizona
2024-06-01,C4514Z,723,385.66,278832.18,Nevada
2023-07-06,B7894Z,416,321.11,133581.76,Mississippi
2023-05-19,D1774X,777,96.65,75097.05,Maine
2024-04-26,C9555X,458,496.51,227401.58,Iowa
2024-08-01,A5665Z,557,475.25,264714.25,Ohio
2024-11-27,E1601Z,114,153.78,17530.92,Kentucky
2023-01-16,D7713Z,807,283.33,228647.31,New Hampshire
2023-05-30,E3368Y,836,105.21,87955.56,South Carolina
2024-10-22,C8665X,281,121.58,34163.98,Delaware
2024-02-04,B4684Z,520,423.15,220038.0,California
2023-01-13,C1391X,378,73.8,27896.4,Delaware
2023-02-06,D8424Y,84,432.26,36309.84,Virginia
2024-01-31,B2145Z,262,386.7,101315.4,Kansas
2023-08-13,D7678Y,841,366.33,308083.53,New York
2023-04-10,D5372X,514,454.29,233505.06,Oklahoma
2023-09-17,D8938X,916,149.15,136621.4,Kentucky
2024-03-20,E9867Z,231,269.27,62201.37,Wisconsin
2023-05-22,D6304Y,80,255.53,20442.4,South Dakota
2024-03-17,D2093Y,77,254.31,19581.87,New Hampshire
2023-08-20,A5783Y,87,97.5,8482.5,Washington
2023-01-08,C3141X,642,157.98,101423.16,Mississippi
2024-02-29,E2559X,315,334.01,105213.15,Kansas
2023-07-26,E8474Y,932,349.6,325827.2,Maryland
2024-07-12,D6304Y,283,193.08,54641.64,Colorado
2023-07-29,A8547Z,273,236.55,64578.15,Wisconsin
2024-03-20,A1335Y,651,332.06,216171.06,Oregon
2024-07-20,A6862Z,211,233.25,49215.75,Hawaii
2023-03-14,A5783Y,993,23.76,23593.68,Michigan
2024-01-24,B1257Y,284,485.66,137927.44,Louisiana
2024-08-14,A2431Y,572,398.14,227736.08,Pennsylvania
2024-02-12,D9520Z,178,265.59,47275.02,Louisiana
2024-12-01,A8500Z,32,356.4,11404.8,Alabama
2024-01-29,B7894Z,947,498.75,472316.25,California
2023-03-24,A8719Y,566,20.6,11659.6,Virginia
2023-08-22,C9555X,22,426.49,9382.78,New Jersey
2024-11-11,E1490Y,524,201.81,105748.44,Florida
2023-05-24,D4455Z,885,152.05,134564.25,Utah
2024-01-25,B7894Z,29,355.76,10317.04,Minnesota
2023-02-08,B6001Z,201,187.47,37681.47,Nevada
2024-10-30,E7128Y,130,217.95,28333.5,Idaho
2023-08-30,A9602Y,943,202.23,190702.89,West Virginia
2024-07-15,B2539Y,856,373.66,319852.96,Delaware
2024-05-13,E2559X,626,345.23,216113.98,Connecticut
2023-01-05,E3368Y,507,469.96,238269.72,Washington
2024-07-10,E2559X,667,78.44,52319.48,Montana
2024-01-27,C7787Z,191,105.15,20083.65,Arizona
2024-12-27,A8262Y,916,75.4,69066.4,Michigan
2024-11-28,D4267Y,953,375.67,358013.51,Indiana
2023-06-14,A4168Z,791,85.31,67480.21,Alabama
2023-06-22,E6371Z,713,316.93,225971.09,Nevada
2023-07-31,C9277Y,552,283.23,156342.96,Oregon
2024-02-20,A9602Y,424,177.77,75374.48,Georgia
2024-11-02,B4684Z,349,350.26,122240.74,South Dakota
2024-08-08,C3068X,104,438.3,45583.2,New Hampshire
2024-08-28,A7073Y,680,444.65,302362.0,Montana
2024-09-29,B1505Z,771,248.31,191447.01,North Carolina
2024-04-17,C2671Z,346,351.33,121560.18,Oklahoma
2023-03-29,A8262Y,849,137.09,116389.41,Minnesota
2024-02-21,E4711Y,285,196.93,56125.05,Washington
2023-09-10,B7052Z,158,313.99,49610.42,South Carolina
2023-04-15,A5783Y,552,393.34,217123.68,Alaska
2024-09-14,A8500Z,918,335.83,308291.94,Louisiana
2024-11-18,B1605Z,260,36.5,9490.0,Maine
2024-12-20,E8291X,876,75.97,66549.72,Nebraska
2024-08-10,A6514X,169,156.38,26428.22,Rhode Island
2023-12-20,B2145Z,819,143.34,117395.46,Mississippi
2023-07-21,D9202Z,249,38.96,9701.04,Indiana
2023-05-27,C2671Z,899,163.85,147301.15,Michigan
2023-04-03,C9277Y,772,212.23,163841.56,Arizona
2024-07-31,C8665X,46,64.26,2955.96,South Carolina
2023-01-24,A7547Y,193,179.32,34608.76,Alaska
2024-08-09,A1335Y,340,347.0,117980.0,Nebraska
2023-08-24,A2690Z,117,12.44,1455.48,Iowa
2023-03-14,C2671Z,535,461.82,247073.7,Connecticut
2024-11-07,C8407Y,260,224.33,58325.8,Nevada
2024-03-23,D6304Y,623,360.4,224529.2,Wyoming
2024-11-27,A3019X,357,376.42,134381.94,Pennsylvania
2023-03-04,E8291X,708,385.96,273259.68,Nevada
2023-01-13,E1490Y,553,474.19,262227.07,Kentucky
2023-03-28,D4356Z,899,144.04,129491.96,Ohio
2023-02-27,D7774Z,502,187.23,93989.46,Nevada
2024-09-28,D4455Z,332,454.62,150933.84,Louisiana
2023-01-29,E8474Y,223,272.9,60856.7,Iowa
2023-03-02,D5372X,417,172.85,72078.45,Illinois
2024-07-12,D7713Z,215,107.07,23020.05,West Virginia
2023-04-22,A2431Y,940,65.07,61165.8,Indiana
2024-11-01,B3057Y,94,183.57,17255.58,Hawaii
2024-07-11,B1505Z,932,181.16,168841.12,Texas
2023-06-29,B6001Z,719,36.13,25977.47,Wisconsin
2023-03-01,C1391X,820,160.49,131601.8,Massachusetts
2024-02-28,B1505Z,444,397.19,176352.36,New York
2023-11-07,E7964Y,696,85.49,59501.04,Massachusetts
2023-03-09,B3057Y,519,441.21,228987.99,Nevada
2024-07-03,E1490Y,56,351.65,19692.4,Arizona
2023-05-02,B7052Z,647,455.14,294475.58,Arkansas
2024-02-08,C2671Z,767,54.25,41609.75,Minnesota
2023-12-01,B4553Y,631,242.31,152897.61,Connecticut
2023-11-01,E6371Z,948,456.06,432344.88,Texas
2024-10-03,B7894Z,60,93.92,5635.2,Utah
2023-07-18,E8291X,366,261.0,95526.0,North Carolina
2024-07-20,D4747X,977,259.42,253453.34,Arizona
2023-06-20,A5665Z,742,402.93,298974.06,Kentucky
2024-04-14,B7052Z,547,67.85,37113.95,Oklahoma
2024-06-27,D7701X,136,113.39,15421.04,Florida
2024-05-05,A6514X,973,201.95,196497.35,South Dakota
2023-12-10,B2145Z,775,188.75,146281.25,Utah
2023-09-20,A8500Z,72,148.6,10699.2,Maryland
2024-07-19,C9277Y,815,433.06,352943.9,New Mexico
2023-10-24,A2740X,738,288.29,212758.02,Michigan
2024-07-01,D9236Y,134,54.75,7336.5,Massachusetts
2024-10-30,B6001Z,803,126.04,101210.12,New Hampshire
2024-11-14,E5635Z,550,387.84,213312.0,Maryland
2023-12-18,A3176Y,686,298.17,204544.62,New Jersey
2023-05-25,D2429Z,782,493.07,385580.74,Maryland
2023-05-05,A6615Z,220,489.18,107619.6,Arizona
2024-09-26,A8547Z,561,301.92,169377.12,Hawaii
2024-03-05,E8719Z,959,278.9,267465.1,Michigan
2024-11-19,E8719Z,894,227.08,203009.52,Colorado
2023-07-27,C7787Z,944,252.91,238747.04,Virginia
2023-08-11,D4455Z,339,146.71,49734.69,Indiana
2023-09-12,A3019X,211,264.44,55796.84,Arizona
2024-04-05,A2431Y,578,40.23,23252.94,Alaska
2023-02-21,C7787Z,72,211.63,15237.36,Mississippi
2023-03-24,B2145Z,846,315.8,267166.8,South Carolina
2023-02-18,E8474Y,385,139.29,53626.65,Massachusetts
2023-01-02,C3141X,483,382.55,184771.65,Oklahoma
2023-10-08,C5387X,603,93.97,56663.91,Florida
2024-05-31,D8211X,866,28.54,24715.64,South Dakota
2023-03-28,B1257Y,680,223.07,151687.6,Indiana
2023-03-03,A7903Z,707,46.51,32882.57,Maryland
2023-06-14,C3141X,257,82.96,21320.72,Virginia
2024-03-06,D7713Z,188,246.4,46323.2,California
2023-04-21,A9602Y,61,441.32,26920.52,Kansas
2023-03-06,C1619Y,545,426.54,232464.3,Arkansas
2023-09-14,E5635Z,187,110.07,20583.09,Pennsylvania
2024-02-03,E4711Y,244,400.98,97839.12,Wyoming
2023-05-13,E4711Y,530,45.26,23987.8,Idaho
2024-03-10,A3993Z,315,429.66,135342.9,North Dakota
2023-03-21,A6514X,231,58.32,13471.92,Missouri
2023-07-18,C1619Y,61,144.84,8835.24,Nebraska
2024-12-30,C9277Y,214,84.21,18020.94,Oklahoma
2024-03-03,C7787Z,451,341.22,153890.22,Maryland
2023-08-19,A6862Z,812,482.95,392155.4,Hawaii
2024-08-11,C8407Y,779,93.96,73194.84,Hawaii
2024-02-13,D7774Z,887,305.28,270783.36,Arkansas
2024-04-02,D4747X,150,214.24,32136.0,Washington
2023-01-29,A8719Y,993,320.51,318266.43,Tennessee
2023-02-13,E6371Z,208,492.44,102427.52,Missouri
2024-02-28,A9602Y,703,36.68,25786.04,Maine
2023-12-26,E6371Z,312,301.11,93946.32,Wisconsin
2024-02-02,D8938X,165,310.07,51161.55,Missouri
2023-11-18,A8719Y,76,424.37,32252.12,Michigan
2023-08-13,E8474Y,176,339.54,59759.04,Louisiana
2024-04-27,A2690Z,112,65.19,7301.28,Louisiana
2023-08-12,B7052Z,764,308.04,235342.56,Texas
2023-03-11,A7903Z,796,138.18,109991.28,Massachusetts
2023-12-27,D7774Z,611,199.36,121808.96,Pennsylvania
2023-03-21,E7964Y,490,113.99,55855.1,Kansas
2024-01-03,D4455Z,915,163.77,149849.55,West Virginia
2024-01-30,C3141X,414,342.6,141836.4,Oregon
2024-07-06,A6151X,68,182.51,12410.68,Florida
2023-12-23,C3068X,940,115.33,108410.2,Arizona
2023-02-13,E2559X,81,53.78,4356.18,Indiana
2024-06-14,D8616Z,111,393.69,43699.59,Massachusetts
2024-03-23,E7128Y,348,478.63,166563.24,Louisiana
2023-06-02,C3141X,284,410.29,116522.36,Pennsylvania
2023-01-16,D1105Z,731,135.44,99006.64,North Dakota
2024-09-27,D9520Z,395,238.71,94290.45,West Virginia
2023-12-19,A7649Y,142,298.52,42389.84,Utah
2024-07-16,E1601Z,980,480.43,470821.4,Kansas
2024-02-28,B4760Z,993,139.18,138205.74,Alabama
2023-04-21,A3993Z,989,425.62,420938.18,Connecticut
2023-04-14,D4872Y,642,126.71,81347.82,Nebraska
2024-12-17,D8616Z,667,171.95,114690.65,Alabama
2024-12-28,C3141X,366,102.08,37361.28,Kansas
2024-01-27,A8500Z,834,205.1,171053.4,Wisconsin
2024-10-08,B1605Z,218,354.41,77261.38,Virginia
2023-04-11,B6001Z,106,196.39,20817.34,Alaska
2023-04-13,A5783Y,4,330.34,1321.36,Connecticut
2023-01-10,B1605Z,698,180.73,126149.54,Delaware
2024-06-12,A2501Z,434,81.4,35327.6,Nebraska
2024-01-27,D1757X,790,405.19,320100.1,Minnesota
2023-03-26,D9236Y,385,197.56,76060.6,Tennessee
2023-05-04,D7701X,206,278.59,57389.54,Oklahoma
2024-01-04,C3068X,737,494.49,364439.13,New Mexico
2023-06-22,E4711Y,704,398.04,280220.16,Mississippi
2023-02-02,C1391X,770,267.88,206267.6,Wyoming
2023-07-11,C9115X,463,109.97,50916.11,Delaware
2023-05-24,C3068X,246,254.44,62592.24,Oregon
2023-08-20,C7996X,718,469.35,336993.3,Utah
2024-12-14,B7052Z,913,298.42,272457.46,New Hampshire
2024-03-09,C8407Y,519,408.21,211860.99,Mississippi
2024-06-13,C3141X,894,30.63,27383.22,Tennessee
2024-02-10,A2431Y,309,14.65,4526.85,Iowa
2023-10-05,A2740X,952,20.29,19316.08,Tennessee
2023-07-06,A4168Z,609,336.61,204995.49,Illinois
2023-12-20,A7903Z,486,178.08,86546.88,Kentucky
2023-06-29,B2539Y,495,270.58,133937.1,Rhode Island
2024-07-07,D4267Y,193,478.03,92259.79,New Jersey
2023-06-07,A6151X,845,84.35,71275.75,Utah
2023-06-27,C5664Y,129,333.78,43057.62,Ohio
2024-09-29,C8665X,318,196.54,62499.72,Delaware
2023-02-27,D2429Z,120,319.98,38397.6,South Dakota
2024-08-06,E8719Z,276,470.5,129858.0,California
2024-02-03,C2671Z,726,234.98,170595.48,Washington
2023-08-21,A6184Y,990,284.82,281971.8,Iowa
2023-02-24,B7894Z,744,290.45,216094.8,Wisconsin
2024-02-27,D7701X,328,488.84,160339.52,New Mexico
2023-05-29,C8407Y,816,136.13,111082.08,Missouri
2024-06-29,D4455Z,588,477.05,280505.4,South Dakota
2023-01-18,D8424Y,355,492.06,174681.3,Virginia
2023-02-08,D2093Y,385,333.45,128378.25,South Dakota
2024-11-16,B4684Z,781,378.38,295514.78,Connecticut
2024-03-29,D8490X,246,27.61,6792.06,Wyoming
2023-07-22,B4684Z,72,302.25,21762.0,Washington
2023-10-25,A2501Z,386,138.44,53437.84,Washington
2023-01-11,B6001Z,249,141.22,35163.78,South Carolina
2024-11-21,D9202Z,598,167.84,100368.32,Wyoming
2023-06-07,C9648X,451,76.07,34307.57,Maine
2023-06-25,A3019X,759,497.58,377663.22,Missouri
2024-12-29,E8291X,710,420.61,298633.1,New Hampshire
2024-06-07,A2501Z,973,380.94,370654.62,New York
2023-10-10,D9202Z,145,282.19,40917.55,Kentucky
2023-04-28,D4455Z,878,365.29,320724.62,Kentucky
2024-03-06,D7678Y,454,430.69,195533.26,Wisconsin
2023-02-28,A6184Y,190,78.6,14934.0,Massachusetts
2023-11-13,D2429Z,739,369.94,273385.66,Montana
2024-08-20,C5387X,806,87.98,70911.88,Florida
2023-09-21,B8096X,556,271.65,151037.4,Washington
2023-09-30,E8719Z,384,257.71,98960.64,Iowa
2023-10-18,B2539Y,699,438.0,306162.0,Colorado
2024-04-02,A7649Y,365,448.07,163545.55,Washington
2024-10-15,D4872Y,775,207.99,161192.25,Louisiana
2023-10-27,B8096X,878,195.68,171807.04,Nevada
2024-02-25,A6862Z,965,65.38,63091.7,Texas
2023-06-23,B4684Z,963,375.04,361163.52,Washington
2023-03-21,D4167X,828,359.43,297608.04,Florida
2024-11-04,A2740X,556,81.15,45119.4,California
2024-10-27,A2431Y,328,432.87,141981.36,Wisconsin
2024-05-07,D4267Y,247,99.28,24522.16,Rhode Island
2023-05-15,B1987Z,711,267.73,190356.03,Minnesota
2023-05-24,D4356Z,981,24.52,24054.12,Arizona
2023-10-28,C9115X,146,351.41,51305.86,South Dakota
2023-03-26,C4311X,541,109.3,59131.3,Virginia
2024-10-17,E8719Z,9,248.2,2233.8,Oklahoma
2023-03-06,E5635Z,574,436.94,250803.56,Iowa
2024-01-04,D2429Z,474,87.59,41517.66,Mississippi
2024-07-29,A6151X,584,333.14,194553.76,Washington
2023-07-02,A8547Z,216,317.18,68510.88,Maryland
2024-12-02,D4747X,351,147.0,51597.0,Florida
2023-07-21,A6184Y,518,136.79,70857.22,Nevada
2023-05-19,A2431Y,410,396.69,162642.9,Iowa
2023-08-09,A6184Y,802,53.91,43235.82,Vermont
2023-12-22,D1774X,426,318.14,135527.64,Arkansas
2024-02-21,B1605Z,504,75.59,38097.36,Alabama
2023-12-06,E5635Z,453,318.37,144221.61,North Carolina
2024-03-24,A9602Y,767,174.37,133741.79,Pennsylvania
2024-06-23,A2501Z,511,155.84,79634.24,Tennessee
2023-07-20,C1391X,238,361.67,86077.46,Wyoming
2024-03-31,D5372X,964,327.5,315710.0,South Dakota
2024-06-07,C1619Y,14,15.88,222.32,Louisiana
2023-08-23,D8938X,986,281.64,277697.04,Florida
2024-12-03,E6371Z,774,480.92,372232.08,Maine
2023-06-01,A8262Y,423,204.9,86672.7,Louisiana
2023-12-01,D6304Y,995,205.42,204392.9,Nevada
2023-02-28,D9236Y,125,64.33,8041.25,Hawaii
2024-03-15,C4311X,653,192.32,125584.96,Washington
2023-03-23,A6151X,643,499.87,321416.41,Washington
2023-02-28,C3068X,103,358.52,36927.56,South Carolina
2023-09-16,C9648X,500,359.77,179885.0,West Virginia
2024-05-17,E8291X,188,410.44,77162.72,Montana
2023-10-19,D7774Z,947,443.58,420070.26,Massachusetts
2023-10-17,D9202Z,969,214.51,207860.19,Wisconsin
2024-07-27,B1505Z,491,76.59,37605.69,Louisiana
2023-06-21,D2477Z,52,255.34,13277.68,Pennsylvania
2024-10-28,A4168Z,279,140.18,39110.22,Texas
2023-08-13,B7052Z,593,401.68,238196.24,New Mexico
2024-05-07,A2740X,342,493.28,168701.76,North Carolina
2024-11-15,A6184Y,718,41.36,29696.48,Florida
2024-07-09,D7678Y,13,287.19,3733.47,Mississippi
2024-02-26,C4311X,370,67.16,24849.2,California
2023-02-12,B2539Y,812,412.11,334633.32,California
2023-05-15,C8407Y,271,36.18,9804.78,Louisiana
2024-01-21,A7547Y,12,37.91,454.92,California
2023-01-08,B4684Z,974,339.55,330721.7,Michigan
2023-06-02,C9277Y,102,432.99,44164.98,Oregon
2024-03-13,B1505Z,903,223.86,202145.58,New York
2023-02-26,C1391X,526,278.59,146538.34,Mississippi
2024-01-28,D9520Z,559,63.85,35692.15,South Dakota
2023-09-01,E5635Z,585,464.58,271779.3,South Dakota
2023-09-17,E8291X,73,340.79,24877.67,Arizona
2024-09-09,A6514X,613,132.57,81265.41,Vermont
2023-08-30,C7996X,770,102.7,79079.0,Mississippi
2023-12-22,D7701X,123,322.56,39674.88,Texas
2024-02-08,B2539Y,148,341.74,50577.52,Idaho
2024-08-05,A6514X,835,272.92,227888.2,North Dakota
2023-10-23,C7996X,729,399.7,291381.3,California
2023-02-25,E9867Z,237,447.74,106114.38,North Dakota
2024-03-06,B1987Z,277,386.68,107110.36,Louisiana
2023-09-06,C4311X,215,212.14,45610.1,Mississippi
2023-02-03,D4356Z,632,74.46,47058.72,Vermont
2023-09-12,D8490X,560,261.89,146658.4,Arkansas
2023-11-28,A6615Z,287,366.25,105113.75,Minnesota
2024-01-24,A8719Y,762,442.76,337383.12,Rhode Island
2023-03-11,A5665Z,511,317.5,162242.5,Ohio
2024-09-21,A7547Y,376,266.8,100316.8,Florida
2023-07-21,B8096X,405,77.72,31476.6,Alabama
2023-03-02,A2501Z,841,363.24,305484.84,Illinois
2023-06-08,C9277Y,957,336.12,321666.84,Delaware
2023-10-02,C7996X,216,380.6,82209.6,Idaho
2024-12-30,E7964Y,957,361.53,345984.21,Washington
2023-04-30,A7903Z,973,23.95,23303.35,Texas
2023-11-23,D8211X,333,423.46,141012.18,Wisconsin
2024-06-04,D7701X,993,444.91,441795.63,Tennessee
2024-07-30,C8407Y,856,344.94,295268.64,Arkansas
2024-09-12,E7128Y,481,454.18,218460.58,Oklahoma
2024-05-10,A6184Y,643,31.74,20408.82,Nebraska
2024-06-24,B8096X,416,425.27,176912.32,Nevada
2024-12-23,B2145Z,779,485.64,378313.56,Louisiana
2023-06-27,B1987Z,592,399.22,236338.24,Wyoming
2024-06-18,A3176Y,342,216.37,73998.54,Hawaii
2024-02-06,A1335Y,720,349.04,251308.8,Ohio
2024-10-26,E4711Y,197,181.61,35777.17,Illinois
2024-08-09,C3141X,947,50.62,47937.14,Delaware
2024-04-15,C8407Y,982,229.98,225840.36,Arizona
2023-02-27,D9520Z,337,473.62,159609.94,Kentucky
2023-01-02,A3993Z,19,104.93,1993.67,West Virginia
2024-03-04,E3368Y,506,414.18,209575.08,Ohio
2024-10-25,C3141X,747,356.14,266036.58,Hawaii
2024-11-03,D7678Y,576,467.08,269038.08,Oregon
2023-08-07,D6304Y,779,27.19,21181.01,Pennsylvania
2024-01-22,B7052Z,920,275.01,253009.2,Michigan
2023-11-20,D7713Z,84,103.7,8710.8,Alabama
2024-04-02,A6514X,991,391.31,387788.21,Rhode Island
2024-12-08,E1490Y,504,402.76,202991.04,Delaware
2024-12-07,B6001Z,235,475.76,111803.6,Alaska
2024-08-02,C7787Z,127,48.09,6107.43,Missouri
2024-09-27,A6184Y,912,72.51,66129.12,Nebraska
2024-07-19,E9867Z,398,439.38,174873.24,Hawaii
2024-12-19,A1335Y,664,199.95,132766.8,Kansas
2024-01-01,B7052Z,293,14.85,4351.05,Massachusetts
2023-02-09,E9867Z,360,12.35,4446.0,Rhode Island
2023-03-12,C9115X,408,386.07,157516.56,Alaska
2023-09-13,E7128Y,158,328.51,51904.58,Vermont
2023-03-03,A8500Z,166,480.28,79726.48,Vermont
2024-08-12,A9602Y,932,495.18,461507.76,Wyoming
2023-12-23,D4455Z,974,260.93,254145.82,Kentucky
